2023-05-07 19:48:45+00:00,1655298646705860611,b'Depression Obsession is selfish'
2023-05-07 19:48:44+00:00,1655298641903468546,"b'@Ladygraywolf_06 @shear_she @thepatwolfe @elonmusk @stclairashley May be? No, it is true. How can you take my own p\xe2\x80\xa6 https://t.co/HtWdsNcfdz'"
2023-05-07 19:48:39+00:00,1655298618499256320,b'RT @Jaiiwitdimps: Soon as you land in a new city the depression leaves your body that\xe2\x80\x99s how I know Cleveland the problem \xf0\x9f\x98\xad\xf0\x9f\x98\x82'
2023-05-07 19:48:37+00:00,1655298612450975748,"b""RT @pigletish: mental health twitter, can we make a thread of practical tips to clean and organise your home when you're coming out of a pe\xe2\x80\xa6"""
2023-05-07 19:48:33+00:00,1655298596185464836,"b""RT @MATIVOTRISH: I hope you get to appreciate that you once survived depression alone and probably no one knew about it because you didn't\xe2\x80\xa6"""
2023-05-07 19:48:31+00:00,1655298584395350020,b'RT @Theholisticpsyc: Underneath depression symptoms is often seething anger from needs going unmet.'
2023-05-07 19:48:31+00:00,1655298583845826560,b'RT @Theholisticpsyc: Underneath depression symptoms is often seething anger from needs going unmet.'
2023-05-07 19:48:30+00:00,1655298581589528576,"b'RT @sarah_fong_tho: Im so sick of mental illness being a part of the convo on mass shooters\n\nIm mentally ill. Clinical CPTSD, depression &amp;\xe2\x80\xa6'"
2023-05-07 19:48:30+00:00,1655298580737929217,"b'RT @wanjiku_dk: What a journey I undertook from January. Now, the only way is upward! Depression is real and very few even realise it as it\xe2\x80\xa6'"
2023-05-07 19:48:26+00:00,1655298565046927362,"b'Depression - Ghostin\n\nEventually, the grieving person has to confront the void left by the loss head on.\n\nIn Ghosti\xe2\x80\xa6 https://t.co/Y44UHnG1Mx'"
2023-05-07 19:48:22+00:00,1655298546701316096,"b'RT @sarah_fong_tho: Im so sick of mental illness being a part of the convo on mass shooters\n\nIm mentally ill. Clinical CPTSD, depression &amp;\xe2\x80\xa6'"
2023-05-07 19:48:21+00:00,1655298542171312129,"b'RT @sarahroseetter: while i was deep in grief, i was researching brain waves &amp; one thing i learned is that during severe depression/grief,\xe2\x80\xa6'"
2023-05-07 19:48:19+00:00,1655298535724548100,"b'RT @LeftOfBlack: \xe2\x80\x9cStudies show that this sustained, subtle racism can contribute to poor health among minorities and people of color, resul\xe2\x80\xa6'"
2023-05-07 19:48:13+00:00,1655298508717535235,b'@Yuqikun Depression'
2023-05-07 19:48:12+00:00,1655298504380776449,b'RT @smo1kel: seasonal depression (all 4 seasons)'
2023-05-07 19:48:10+00:00,1655298499175501824,b'RT @katrinamyaa: depression is so hard to get through and it\xe2\x80\x99s not talked about enough \xf0\x9f\x98\x95'
2023-05-07 19:48:09+00:00,1655298494067019777,b'Turns out depression isn\xe2\x80\x99t real I just needed a lil sun'
2023-05-07 19:48:05+00:00,1655298477230809088,b'RT @jeffreyatucker: Reporting the news these days feels like watching re-runs of a streaming series: absolutely everything we are seeing no\xe2\x80\xa6'
2023-05-07 19:48:05+00:00,1655298476266201089,"b'RT @lucissasgirl: say \xe2\x80\x9ci kin james potter\xe2\x80\x9d and no one bats an eye. \n\nsay \xe2\x80\x9ci kin remus lupin""\n \nAND SOCIETY.  \n\nSOCIETY SAYS I HAVE DEPRESSI\xe2\x80\xa6'"
2023-05-07 19:48:03+00:00,1655298467768709120,"b'@LongCovidSOS @WalesOnline @neiljshaw Yesss I wish fatigue, sleep difficulty can be overcome / find solution for it\xe2\x80\xa6 https://t.co/bHKr1zlqAu'"
2023-05-07 19:47:59+00:00,1655298453671497733,"b""RT @pastapilled: i've lost the best years of my life to depression btw https://t.co/IUkus7pg8O"""
2023-05-07 19:47:56+00:00,1655298440593637378,b'@lang_aaronm @Ceo_Branding @williamlegate @Jason That\xe2\x80\x99s not \xe2\x80\x9cwoke\xe2\x80\x9d. It\xe2\x80\x99s just science \xf0\x9f\xa4\xb7\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f \nYou might not like it b\xe2\x80\xa6 https://t.co/FbJvfBWU4T'
2023-05-07 19:47:54+00:00,1655298431664164864,"b'RT @sarahroseetter: while i was deep in grief, i was researching brain waves &amp; one thing i learned is that during severe depression/grief,\xe2\x80\xa6'"
2023-05-07 19:47:52+00:00,1655298423145533440,b'@froydian @Matt_A_Shea @JamieTahsin @timhume @WillFairman @Milenelarsson @matthewchampion @timmarchman @katiedrumm\xe2\x80\xa6 https://t.co/lig7qnS833'
2023-05-07 19:47:52+00:00,1655298421408817152,b'i hate when i feel like this. Ugh i been happy and now i\xe2\x80\x99m like at this depression stage of my life'
2023-05-07 19:47:51+00:00,1655298416736387082,b'RT @chronicsurv1vor: This photo speaks for itself. Wow even I had no idea. Chart showing the quality of life for people with #MECFS ranks w\xe2\x80\xa6'
2023-05-07 19:47:50+00:00,1655298412475035649,b'@virginiasfirst @LemmingsRev just a generic corporatist deficit hawk Republican indistinguishable from Hoover but w\xe2\x80\xa6 https://t.co/K9cdbDnluC'
2023-05-07 19:47:46+00:00,1655298398461870081,"b'@rusti170 @JustinBerkobien For many centuries churchs classed mental illness, depression &amp; suicide as sins, out of\xe2\x80\xa6 https://t.co/4rrXay8aLL'"
2023-05-07 19:47:45+00:00,1655298391981662212,b'Loss of passion is worse than depression  \xf0\x9f\x91\x8c'
2023-05-07 19:47:43+00:00,1655298383794274305,b'RT @pastorbolaji: The easiest way to fall into depression  is when you isolate yourself from people who can help and listen to you. \n\n#PBSp\xe2\x80\xa6'
2023-05-07 19:47:42+00:00,1655298379772051457,"b'@RitchieTorres Glorified Mass Murder is caused by: depression, mental illness, hopelessness, anger stoked by politi\xe2\x80\xa6 https://t.co/JKEnNlXXfK'"
2023-05-07 19:47:39+00:00,1655298367218503683,b'RT @robotec: @Budgetdog_ History show in the Great Depression #1933 Banks folded like #Yoga mats... @43rdBandit @CurtisScoon @RobotecRts @w\xe2\x80\xa6'
2023-05-07 19:47:37+00:00,1655298359668686852,"b'I once thought:\n""I won\'t do this to myself. I\'ll let life kill me...""\nIt was the best decision I ever made.\nAnd her\xe2\x80\xa6 https://t.co/fx4hdBsBqE'"
2023-05-07 19:47:33+00:00,1655298343780642822,"b'International Coalition For Drug Awareness\nA Group of physicians, researchers, Journalists and concerned citizens d\xe2\x80\xa6 https://t.co/UAKggSa6jJ'"
2023-05-07 19:47:32+00:00,1655298339611500545,"b'Ah depression, we meet again. Can you not be a thing for just one second?'"
2023-05-07 19:47:32+00:00,1655298337044848641,"b'@isadoramay12 @B7frankH Part of their plan, bankrupt our country, blame it on them. Next step  major depression!'"
2023-05-07 19:47:31+00:00,1655298335341682688,b'Lilith in Capricorn: The depression may let up a little this week. You may also enjoy an increase in your sex drive\xe2\x80\xa6 https://t.co/evXncnjZsD'
2023-05-07 19:47:25+00:00,1655298307328024582,"b""@anxietyfae You're right. So don't forget that. \nDon't squander your youth on depression. It's a total waste of time."""
2023-05-07 19:47:20+00:00,1655298287170207744,"b'RT @sarahroseetter: while i was deep in grief, i was researching brain waves &amp; one thing i learned is that during severe depression/grief,\xe2\x80\xa6'"
2023-05-07 19:47:18+00:00,1655298280111108096,b'RT @smo1kel: seasonal depression (all 4 seasons)'
2023-05-07 19:47:12+00:00,1655298252718198784,b'RT @GeniusPothead: Depression vs my weed https://t.co/JQI4Sjg4Ft'
2023-05-07 19:47:11+00:00,1655298252344905731,b'RT @Theholisticpsyc: Underneath depression symptoms is often seething anger from needs going unmet.'
2023-05-07 19:47:11+00:00,1655298251489267712,b'RT @Theholisticpsyc: Underneath depression symptoms is often seething anger from needs going unmet.'
2023-05-07 19:47:05+00:00,1655298223249186816,"b'RT @WallStreetSilv: The Great Depression began in August 1929, when the economic expansion of the Twenties came to an end. A series of fina\xe2\x80\xa6'"
2023-05-07 19:47:04+00:00,1655298219239243781,"b'RT @sarahroseetter: while i was deep in grief, i was researching brain waves &amp; one thing i learned is that during severe depression/grief,\xe2\x80\xa6'"
2023-05-07 19:47:01+00:00,1655298209646870528,b'RT @Jaiiwitdimps: Soon as you land in a new city the depression leaves your body that\xe2\x80\x99s how I know Cleveland the problem \xf0\x9f\x98\xad\xf0\x9f\x98\x82'
2023-05-07 19:46:55+00:00,1655298184158011395,"b'RT @sarahroseetter: while i was deep in grief, i was researching brain waves &amp; one thing i learned is that during severe depression/grief,\xe2\x80\xa6'"
2023-05-07 19:46:52+00:00,1655298171663269889,b'Back to Summer depression girl era https://t.co/o178hfFjXM'
2023-05-07 19:46:51+00:00,1655298165137088513,b'RT @KnowlandKnows: Marriage benefits women:\n\n- longer lives\n- less sickness\n- better health\n- fewer injuries\n- fewer suicides\n- less depres\xe2\x80\xa6'
2023-05-07 19:46:47+00:00,1655298150339420161,"b'RT @sarahroseetter: while i was deep in grief, i was researching brain waves &amp; one thing i learned is that during severe depression/grief,\xe2\x80\xa6'"
2023-05-07 19:46:47+00:00,1655298150301859841,"b'RT @sarah_fong_tho: Im so sick of mental illness being a part of the convo on mass shooters\n\nIm mentally ill. Clinical CPTSD, depression &amp;\xe2\x80\xa6'"
2023-05-07 19:46:45+00:00,1655298142374359048,b'@Cheyisblue People who been through depression and PTSD recognize body language and recognize the coded message'
2023-05-07 19:46:38+00:00,1655298112074702850,b'RT @alfredsparks: Have you realized that most of your unhappiness in life is due to the fact that you are \xf0\x9d\x98\xad\xf0\x9d\x98\xaa\xf0\x9d\x98\xb4\xf0\x9d\x98\xb5\xf0\x9d\x98\xa6\xf0\x9d\x98\xaf\xf0\x9d\x98\xaa\xf0\x9d\x98\xaf\xf0\x9d\x98\xa8 to yourself instead of\xe2\x80\xa6'
2023-05-07 19:46:36+00:00,1655298103082385408,b'RT @Theholisticpsyc: Underneath depression symptoms is often seething anger from needs going unmet.'
2023-05-07 19:46:35+00:00,1655298098556551171,"b'RT @sarahroseetter: while i was deep in grief, i was researching brain waves &amp; one thing i learned is that during severe depression/grief,\xe2\x80\xa6'"
2023-05-07 19:46:31+00:00,1655298083268497408,b'RT @smo1kel: seasonal depression (all 4 seasons)'
2023-05-07 19:46:21+00:00,1655298038921846785,b'RT @smo1kel: seasonal depression (all 4 seasons)'
2023-05-07 19:46:16+00:00,1655298021192605702,b'RT @numbaonethreat1: \xe2\x80\xa2check on the strong friend. Some people are out here real life fighting battles of depression that you may know nothi\xe2\x80\xa6'
2023-05-07 19:46:14+00:00,1655298012229386244,b'RT @CJ_Haslett: Kenyans put their trust in capitalism but have no capital. The Kenyan dream imitates the American Dream: upward mobility ba\xe2\x80\xa6'
2023-05-07 19:46:14+00:00,1655298010622963715,b'@MalissaAjeti @EdKrassen Really? Like where? To Buffalo that is in a constant state of depression? Oh wait! Maybe N\xe2\x80\xa6 https://t.co/4ts2N3n32i'
2023-05-07 19:46:14+00:00,1655298010589405190,"b'RT @sarahroseetter: while i was deep in grief, i was researching brain waves &amp; one thing i learned is that during severe depression/grief,\xe2\x80\xa6'"
2023-05-07 19:46:14+00:00,1655298010304114690,b'@Omnamah_shiva @SShabbarZaidi Exactly depression is born out of the past....thats why the past scorches you...it fe\xe2\x80\xa6 https://t.co/4o6V7iWsQJ'
2023-05-07 19:46:13+00:00,1655298008676720642,b'RT @numbaonethreat1: \xe2\x80\xa2check on the strong friend. Some people are out here real life fighting battles of depression that you may know nothi\xe2\x80\xa6'
2023-05-07 19:46:11+00:00,1655297999172521987,"b'RT @sarahroseetter: while i was deep in grief, i was researching brain waves &amp; one thing i learned is that during severe depression/grief,\xe2\x80\xa6'"
2023-05-07 19:46:10+00:00,1655297995804426240,"b""The flower in Jean's hand is freesia, it symbolizes trust. a distinctive feature of freesia is its amazing smell.\xe2\x80\xa6 https://t.co/UvbqtNAoXQ"""
2023-05-07 19:46:08+00:00,1655297988070187012,b'@orth0rexic actual depression is a chemical imbalance in the brain so yes unfortunately it just happens whenever. \xf0\x9f\x92\x94\xe2\x80\xa6 https://t.co/TkWN75Ux6g'
2023-05-07 19:46:05+00:00,1655297975583666181,"b'@VandaliaPosts Worked the rocky land of Overton County, TN.  Moved to Warren County TN during the depression and ra\xe2\x80\xa6 https://t.co/o0oHDyzq1w'"
2023-05-07 19:46:04+00:00,1655297970244407296,b'RT @shbsolo: this healed my depression https://t.co/EP2eM7rK31'
2023-05-07 19:45:56+00:00,1655297937013084160,b'@puta_sucia_time @abstractwtcolor you got any only fluff/ angst recommends @puta_sucia_time I am in depression afte\xe2\x80\xa6 https://t.co/VKflcADsse'
2023-05-07 19:45:50+00:00,1655297911507361798,b'@riyadpasta7 Id be in the biggest pit of depression after im done cryingand throwing up'
2023-05-07 19:45:50+00:00,1655297909850505217,"b""RT @Farronox: Howdy!  \n\nI'm Farronox, a severely disabled artisan dealing with a combination of Anxiety, Depression, and AuDHD Skill Regres\xe2\x80\xa6"""
2023-05-07 19:45:49+00:00,1655297904666443779,b'RT @chronicsurv1vor: This photo speaks for itself. Wow even I had no idea. Chart showing the quality of life for people with #MECFS ranks w\xe2\x80\xa6'
2023-05-07 19:45:48+00:00,1655297902443393038,"b'Ok so after some Tailwind issues and a bunch of depression, I managed to fix everything (hopefully) and we \xf0\x9f\x86\x99'"
2023-05-07 19:45:43+00:00,1655297882247905283,b'Update another trans guy showed up right as I was leaving and clocked me right away :) we only got to talk for like\xe2\x80\xa6 https://t.co/yqfQO6yfyA'
2023-05-07 19:45:42+00:00,1655297877785100290,"b'RT @sarahroseetter: while i was deep in grief, i was researching brain waves &amp; one thing i learned is that during severe depression/grief,\xe2\x80\xa6'"
2023-05-07 19:45:38+00:00,1655297861007843329,b'RT @shbsolo: this healed my depression https://t.co/EP2eM7rK31'
2023-05-07 19:45:33+00:00,1655297837939212289,"b""Please it's not just PCOS\n\n- Endometriosis\n- Estrogen dominance ( which is the leading cause for heavy period with\xe2\x80\xa6 https://t.co/9efXVnGARg"""
2023-05-07 19:45:23+00:00,1655297798257123328,"b'@TheEconomist I married an undiagnosed bi polar woman who was in the happy manic phase. Let me tell you this, I did\xe2\x80\xa6 https://t.co/sfs3yBwPol'"
2023-05-07 19:45:07+00:00,1655297731089317888,"b'i hate having depression like i really really fucking hate it, i know that i\xe2\x80\x99m going to be fine but i\xe2\x80\x99ve barely don\xe2\x80\xa6 https://t.co/H0oU7dfks3'"
2023-05-07 19:45:07+00:00,1655297728308453380,b'RT @1CED4NCER: i protected my peace (isolated myself from everyone) and am enjoying life in my castle (my depression room)'
2023-05-07 19:44:57+00:00,1655297690069262336,b'RT @TAPsychopharm: Stopping #Antidepressant treatment can cause #Withdrawal \xf0\x9f\x92\x8aBut symptoms are often dismissed or #Misdiagnosed \n\nRead this\xe2\x80\xa6'
2023-05-07 19:44:55+00:00,1655297678643806211,"b'mom took my last bits of weed, usually this would make me spiral and want to kms but honestly I\xe2\x80\x99m so tired of lying\xe2\x80\xa6 https://t.co/Y9JFc4kBNR'"
2023-05-07 19:44:51+00:00,1655297663405813764,"b'RT @lucissasgirl: say \xe2\x80\x9ci kin james potter\xe2\x80\x9d and no one bats an eye. \n\nsay \xe2\x80\x9ci kin remus lupin""\n \nAND SOCIETY.  \n\nSOCIETY SAYS I HAVE DEPRESSI\xe2\x80\xa6'"
2023-05-07 19:44:46+00:00,1655297642102923265,b'@MonicaCrowley Bullsh*t.. Trump took credit for the Obama economy but Trump left Biden with the worst economy since the Great Depression...'
2023-05-07 19:44:44+00:00,1655297633051869184,b'pre blood bath depression is so real'
2023-05-07 19:44:42+00:00,1655297626151985152,"b'RT @sarahroseetter: while i was deep in grief, i was researching brain waves &amp; one thing i learned is that during severe depression/grief,\xe2\x80\xa6'"
2023-05-07 19:44:42+00:00,1655297623354482688,"b'RT @sarahroseetter: while i was deep in grief, i was researching brain waves &amp; one thing i learned is that during severe depression/grief,\xe2\x80\xa6'"
2023-05-07 19:44:37+00:00,1655297605666996229,b'Depression'
2023-05-07 19:44:37+00:00,1655297603540770816,b'RT @1CED4NCER: i protected my peace (isolated myself from everyone) and am enjoying life in my castle (my depression room)'
2023-05-07 19:44:35+00:00,1655297597165191169,"b""@AOC Fun fact: less than 3% of shootings are caused by people with mental illnesses. We're most likely to be victim\xe2\x80\xa6 https://t.co/EsNbjXqjEs"""
2023-05-07 19:44:35+00:00,1655297596921978885,b'@Sean_YYZ The idea that we would spend even one more minute of my lifetime talking about the constitution again bri\xe2\x80\xa6 https://t.co/KqwLxQOn8D'
2023-05-07 19:44:27+00:00,1655297564311273472,b'RT @tonyhawktruther: Morrissey: \xf0\x9f\x8e\xb6 I\xe2\x80\x99m gay and have depression \xf0\x9f\x8e\xb6 Nobody likes meeee and for good reason \xf0\x9f\x8e\xb6\n\nMe as a freshman in high school:\xe2\x80\xa6'
2023-05-07 19:44:25+00:00,1655297554135777284,b'@cpt_depression_ @neilhumby I actually heard that pic'
2023-05-07 19:44:23+00:00,1655297547445977088,"b'RT @sarahroseetter: while i was deep in grief, i was researching brain waves &amp; one thing i learned is that during severe depression/grief,\xe2\x80\xa6'"
2023-05-07 19:44:23+00:00,1655297545650728970,"b'@NEWSMAX \xe2\x80\x9cThe Allen TX shooter has mental illness\xe2\x80\x9d is not a serious response. \n\nPeople with anxiety, depression, PT\xe2\x80\xa6 https://t.co/3l3tgIc63y'"
2023-05-07 19:44:21+00:00,1655297538159681539,"b'RT @sarahroseetter: while i was deep in grief, i was researching brain waves &amp; one thing i learned is that during severe depression/grief,\xe2\x80\xa6'"
2023-05-07 19:44:18+00:00,1655297523764822017,"b""RT @dlhampton: Four Books Your Brain Needs to Read for Its Own Good https://t.co/D5CgcKrudA\n\nWhether you're dealing with #depression or wan\xe2\x80\xa6"""
2023-05-07 19:44:16+00:00,1655297517259726848,"b'nagaoka so\'un after the third time a middle-aged gay man with depression says ""i knew your father"" and then tries t\xe2\x80\xa6 https://t.co/ivoubpn08J'"
2023-05-07 19:44:13+00:00,1655297505284988930,"b'RT @sarahroseetter: while i was deep in grief, i was researching brain waves &amp; one thing i learned is that during severe depression/grief,\xe2\x80\xa6'"
2023-05-07 19:44:10+00:00,1655297490021646338,b'RT @TheHR263: What if the Person you assume is ignoring you. is battling with Depression?\nWhat if the person you consider stingy. is strugg\xe2\x80\xa6'
2023-05-07 19:44:08+00:00,1655297484502056961,"b""@Blue_Mage @JenTayVA @JoJoFromJerz No, they aren't. So why then are you conflating the two?\n\nI'm talking about psyc\xe2\x80\xa6 https://t.co/ql7ksW2SPj"""
2023-05-07 19:44:02+00:00,1655297458199511040,b'RT @GOlsonWriter: It\xe2\x80\x99s Maternal Mental Health Awareness week. It\xe2\x80\x99s not easy to be honest about post natal depression but I am speaking out\xe2\x80\xa6'
2023-05-07 19:44:00+00:00,1655297448175353857,"b'RT @sarah_fong_tho: Im so sick of mental illness being a part of the convo on mass shooters\n\nIm mentally ill. Clinical CPTSD, depression &amp;\xe2\x80\xa6'"
2023-05-07 19:43:59+00:00,1655297446648373251,"b'I am back home safe, and have post concert depression \xf0\x9f\xab\xa0 https://t.co/gaVa8UopLH'"
2023-05-07 19:43:59+00:00,1655297444249305096,"b'RT @sarahroseetter: while i was deep in grief, i was researching brain waves &amp; one thing i learned is that during severe depression/grief,\xe2\x80\xa6'"
2023-05-07 19:43:58+00:00,1655297439123767296,b'@JettuJagga @BlackieWFangs @1carolinagirl @AFizgig @Rob1987Big @Radgirl84 @SusieDavis1974 @ikkegoemikke @daskorn69\xe2\x80\xa6 https://t.co/iYkzKZnryF'
2023-05-07 19:43:57+00:00,1655297437630595074,b'RT @1CED4NCER: i protected my peace (isolated myself from everyone) and am enjoying life in my castle (my depression room)'
2023-05-07 19:43:55+00:00,1655297426935144448,"b'RT @sarahroseetter: while i was deep in grief, i was researching brain waves &amp; one thing i learned is that during severe depression/grief,\xe2\x80\xa6'"
2023-05-07 19:43:49+00:00,1655297402209964032,b'RT @shbsolo: this healed my depression https://t.co/EP2eM7rK31'
2023-05-07 19:43:47+00:00,1655297394542772225,b'Retail therapy to cure depression fr'
2023-05-07 19:43:44+00:00,1655297383364739073,b'let\xe2\x80\x99s talk about how summer depression is worse than winter depression'
2023-05-07 19:43:43+00:00,1655297378495385601,"b'RT @sarahroseetter: while i was deep in grief, i was researching brain waves &amp; one thing i learned is that during severe depression/grief,\xe2\x80\xa6'"
2023-05-07 19:43:42+00:00,1655297372581425152,b'RT @Theholisticpsyc: Underneath depression symptoms is often seething anger from needs going unmet.'
2023-05-07 19:43:39+00:00,1655297359646171137,"b'RT @sarahroseetter: while i was deep in grief, i was researching brain waves &amp; one thing i learned is that during severe depression/grief,\xe2\x80\xa6'"
2023-05-07 19:43:32+00:00,1655297333037518849,"b'@capkronos @wantmy2dollars_ @BennyL1986 @MessiEra10_ @CNN For example, will people with depression or anxiety have\xe2\x80\xa6 https://t.co/tYq9EwPjC0'"
2023-05-07 19:43:30+00:00,1655297324115976193,"b""RT @pastapilled: i've lost the best years of my life to depression btw https://t.co/IUkus7pg8O"""
2023-05-07 19:43:26+00:00,1655297307024457729,"b'RT @sarahroseetter: while i was deep in grief, i was researching brain waves &amp; one thing i learned is that during severe depression/grief,\xe2\x80\xa6'"
2023-05-07 19:43:25+00:00,1655297302569836553,"b'RT @sarah_fong_tho: Im so sick of mental illness being a part of the convo on mass shooters\n\nIm mentally ill. Clinical CPTSD, depression &amp;\xe2\x80\xa6'"
2023-05-07 19:43:23+00:00,1655297294504263682,b'RT @1CED4NCER: i protected my peace (isolated myself from everyone) and am enjoying life in my castle (my depression room)'
2023-05-07 19:43:16+00:00,1655297263269289992,b'hey google why is my depression so bad today'
2023-05-07 19:43:14+00:00,1655297257497829378,b'RT @kazuhaeng: peak devastation pain hurt sadness sorrow depression anxiety ouch crying tears sobbing crawling pulling my hair out https://\xe2\x80\xa6'
2023-05-07 19:43:14+00:00,1655297256805871617,b'RT @ProfRobHoward: @metapredict The people I see with moderate to severe depression mostly wouldn\xe2\x80\x99t be able or willing to take vigorous exe\xe2\x80\xa6'
2023-05-07 19:43:13+00:00,1655297250837266432,b'RT @numbaonethreat1: \xe2\x80\xa2check on the strong friend. Some people are out here real life fighting battles of depression that you may know nothi\xe2\x80\xa6'
2023-05-07 19:43:10+00:00,1655297241333002240,"b""Sometimes realizing you are nothing &amp; people don't care, is one of the best ways to go out of depression/art block\xe2\x80\xa6 https://t.co/rthPgdkRrq"""
2023-05-07 19:43:06+00:00,1655297224195153922,b'RT @Lil_Aziiz: Which sex is better?\n\n1. I miss you sex\n2. I\xe2\x80\x99m sorry sex\n3. We not supposed to do this sex\n4. Drunk sex\n5. Depression sex'
2023-05-07 19:43:01+00:00,1655297201042608132,"b'RT @sarah_fong_tho: Im so sick of mental illness being a part of the convo on mass shooters\n\nIm mentally ill. Clinical CPTSD, depression &amp;\xe2\x80\xa6'"
2023-05-07 19:42:58+00:00,1655297187989913602,b'RT @numbaonethreat1: \xe2\x80\xa2check on the strong friend. Some people are out here real life fighting battles of depression that you may know nothi\xe2\x80\xa6'
2023-05-07 19:42:55+00:00,1655297176103165952,b'RT @1CED4NCER: i protected my peace (isolated myself from everyone) and am enjoying life in my castle (my depression room)'
2023-05-07 19:42:54+00:00,1655297171128823808,"b'RT @sarahroseetter: while i was deep in grief, i was researching brain waves &amp; one thing i learned is that during severe depression/grief,\xe2\x80\xa6'"
2023-05-07 19:42:54+00:00,1655297170390544386,b'RT @shbsolo: this healed my depression https://t.co/EP2eM7rK31'
2023-05-07 19:42:52+00:00,1655297163671351296,b'RT @Lil_Aziiz: Which sex is better?\n\n1. I miss you sex\n2. I\xe2\x80\x99m sorry sex\n3. We not supposed to do this sex\n4. Drunk sex\n5. Depression sex'
2023-05-07 19:42:51+00:00,1655297158541717504,"b'Not pictured, fentanyl deaths, obesity and depression. https://t.co/v6I2yu9Onw'"
2023-05-07 19:42:47+00:00,1655297145065594881,"b""@JadeOverlimit and depression\nsu*cide\nbeing gay\nu name it she's done it"""
2023-05-07 19:42:47+00:00,1655297141135269896,b'@stclairashley Root cause: Sex shouldn\xe2\x80\x99t have been added to the Civil Rights Act. It is institutional racism and ca\xe2\x80\xa6 https://t.co/Av8XlGDmMr'
2023-05-07 19:42:46+00:00,1655297138916732928,b'Gregg Abbott should read this before he pontificates. https://t.co/CLMLxfYhBX'
